uid	text	label
711674	Humare wale hi apne logo ko badnaam krahe hein SHAME Ghar beith kar fitteh munh etc etc kehna 	0
735723	South Africa b haar gaya samajh nahi aaraha kya kru yr jisko b support krta hu wo haar raheSAvBAN 	2
712757	Qazi Essa ke bete hona koi certifiable cheez nahi he SC ke judge faisla karlenge Patwariy ka khof samajh nahi aaraha w	1
737210	Batadena go mutra use karte ho ki nahi Jaise tum log Islam ke baare me nahi jaante	1
715489	Ye bc jaltay han saray Inko koi mu nai lagata tha kisi international forum pay Ye bahanay say j	0
719506	green Baat srf dance tak ki nhi balki ye kuch log ki jahaliya ki hai Dusre ko pareshan kr	0
733196	Opposition parties are right now aao Khao and abuse EC and evm Since results they also know AayegaTo India	0
713730	F to Ahmad acha batao Ahmad voh ladka jyada pyara hai yaa main Ahmad Aap F hehehe B voh jab Mahira ko jyada pya	1
730434	I was humming Dheere Dheere to myself during my exams I feel like I promoted the song better in college than you	1
710840	Ohhhhbut thats nice anyway Side note did u liked pr Hah	2
738539	Ya Allah MNS Or MSS ne agar corrupti nahi ki unki mushkile aasan kr de aur agar ki hey aur naj	2
713488	Media ab kyun jaag raha hai Keep sleeping keep blaming congress nehru All is f	0
702202	Muslim tustikar hindu virodbhr public ko bevkuf samajhka safed jhuthbha ki sbh	1
722569	i am waiting to hear the words mein Narendra Damordass Modi goosebumps one more step for Ind	2
701275	GinsoyTeamExtreme khel kar jeetna haiAap bhi luck try kro aur compete with frien	1
702460	Nice congratulations mam Desh aapko rakhe aa	2
702511	Koi bhu hakomat awam ko kuch dena nahi chahty or na hamari awam ko koi farq parta hai bycot nahi karsa	0
721169	Hadd hai yaar Hindus India main Jai Sree bhi nahi bol sakte Musalmaa bahar aak	0
732055	AskStar ASKTHESTAR AskTheExpert Bc Warner or Smith dono cheater unki tarif na kare bc Cheating kr k ashes 	0
715247	miku is cute thothank 	2
703094	She me tmhra Kabhi Sath Nahi chodungi Me mtlb She Pubg me BHi khelti 	1
742734	Muhammad Sher ka bacha Muhammad great to see how many jackals stands on their seats against	2
726707	Yeh thukne wala ussi Khan market gang ka member hai jisko chor	0
728439	ka to liter petrol ni milta aur yeh dkho Pakistani team Magar sharam tumko ati nahiRIPShaheens cwc PAK	0
723731	Hiro Please hold on okeIm so sorry that inter fans cant vote for uPlease Knet make this boy de	1
734380	imagine not have a crush on kehlani some of you bitches must be dumb for not thinking kehlani is the most beautiful woman 	2
720171	Apne girebaan mein jhaanko or society ko Gaali sikhana band Karo hypocr	2
744069	 nahi nahi chupane ki zarurat nahi hai darasal sachme humare paas kaafi sara	1
737340	Thats sound cool But traffic wale maante hi n	2
744151	FridayThoughts koi thought wought nahi normal day hai jese marzi guzaaro 	1
734309	how the fuck did i sleep sehri mein sirf min rehtay hein ye kiya fazool harkat ki hai mein ne 	1
708395	ali Happy Birthday May u have many many more stay bless alwaysPhalo phulo muskrao or hmsha suhagan rah	2
722043	Follow Abeera She is one of my bestest friends everInteractive hyActive hySub se bari bat dil 	2
717277	Madharch tujhe mullon ka ahsan dikh rha hai pr Hinduon pr hue atyachar nhi dikh rha Yahi kal 	0
727879	are sach me ye jn jagruti he typiong error he koi bakwas nahi sidhi si baat	1
700508	To all muslim sab e qadar mubar	2
733844	Aaaa junmyeon saw the birthday bus thats so sweet of him to put it in his insta story KIMJUNCO Happy	2
719033	Express Dada ka sara khandan chala gaya aur ye kal ka jawan jesey virasat me mili soney ka chamcha kia k	1
707679	Yogendra Ager ye deshbhak hai to jiss yuva ne bjp ko vote daala wo kya desh dharohi hai yadav g me	2
733146	When he forms govt in tn n in centre modi is pmjust imagine our modi ji wrath on this goa	1
734861	bcz my maa paa with me always Not Out change my life my paa maa n u aur aap logo ki life ka jou	2
708474	Kuch lrkion ko pta ni kiun lgta hai k wo stupid batein krain to cute lgti h	0
730666	Modiji your time is up The time for change has come now Congress ka hath Garibon ke sath AbHogaNY 	2
708118	YAAS look at you You betta Congrats girl keep it up goi	2
739917	kolapo I did wasnt still this bad seems some people have relocated from Igbaja and Kam	1
732208	Besharam insaan tum jaisay bikaoo establishment ke pimps ko koi sharam haya nahi h	0
715122	Flim industries ne bharatiy sanskrti sabhyata ko khatm ker diya salaman ho yadusara koi yaha sex k	0
708273	More dhup ki shakti and less capitalism Best winwin maybe e	1
717374	Kashmir mein jub bad ayi indian army ne hi unhe bachaya tha unhone ye nahi socha ki ye log un	0
709118	BJP MP says Sunny Deol se bada rashtrav koi nahi hai kyuki isne handpump ukhaad ke Pakistan ko sab	2
716314	Sir Abhutpur jeet ke liye aapko bahut bahut badhai Pura desh aapke sath hai Aap swatha rahen ye	2
717156	Jagrukta ka nayab tarika koi parivaha vibhag se sikhe Parivaha mantri ko bhi sahi jankari nahi de rahe adhi	1
702794	star Ankhon ki bt na kr sahab log Mar jae	1
734724	Kejriwal ji aapka jadu aapki safayi karney key liye ready hai aapka broom jhado	1
725974	Bhai sahb aap ko achhi trh se malum hai ki ek purb mukhmant Rabadi Devi present PM Modi ji ko 	1
702796	Pehley chor corrupt daaku behiss beimaan they aur ab Ghddar aur mulk dushman b Pak Army k dushmano k haq mn b	2
724186	Thanks sir we all were there in funeral Apko Cabinet minister banne per Honable Pm Sahaib ka Bahut Bahut Abahar VA Aapko	2
735784	Abey Ch Jaylalitha BJP ki this kya kamalgat Abhi to bhenchod BJP is Modi and Modi is BJP h	1
730627	katarina That entry of in Veer Zaara is just love He looks so handsome and cute and charming	2
701462	ValueTime ValueLife Pujya guru ji kehte h ki jo insan samya ki kader karte h alas	1
728051	in Pakode nahi banaye 	1
717248	Ye Cong se na ho payega They are used to easy l	0
744261	Tenu lakhan ton chhupa ke rakhaan Akkhaan te sajaa ke tu ae meri wafaa Rakh apna bana ke Main tere layi a	1
720988	Best solution to end terrorism in kashmir Sab terrorist ka marne ke baad hindu ritiriwa se antya	0
714674	So Im gonna love you like Im gonna lose you Lets Marvin Gaye and get it	2
704473	is comingIf youre interested in cybersecurity and have the drive to start your own biz this is for you da	0
719617	Celebrate birthday party Happy wala birthday bahi	2
706910	Kisano ki chinta ki or pansion ki ghoshna kr apne majboot irade jata dene wale PM Modi ji aapko Hardik bad	2
736191	 i love you bitch i aint ever gonna stop lovinu bitch i used to be rlly intimidated by you but ur a ta	2
714298	How Is Maharashtra not in India You are just praising Rahul Congress hmare baap ki hai toh hum hi president rhengeNo mer	0
703143	Dkh k b bolna nhe ata Dar dar k prh rahe apr Pakistan me gala phar phar k bo	1
705508	Bas tera sath ho chahe Jo bat hotere kahne se kar jaengemiss you pushpI really miss y	2
716550	ModiSark ModiSark modiagai ModiAaGa Best ever compliments to JiYou are the real li	2
702551	Baba to nikay chunav hi lad lete parliamentary elections q lade Chutiya samjhe ho kya papu	1
741049	Laanat hai PCB par aisi team world cup khelne k lye bheji hai k street main khelne walon se bhi ye har jai	0
711093	Congratulations Modiji Jai bjp Jai hind Jai sriram Modiji app gulf labours kelihe kuch karoo ji mene bahut bahut 	1
712969	riz months hogaye hen dulhan ki mehndi he nahi utri Ab tak is se lame argument koi nahi ho sakta 	0
730677	pakistan ja nahi sakti lekin gungaan wahi ke kr rahi hai or ek yhan k log hai yahi rahe kar 	1
722245	Abhi Sarkar Bani bhi nahi ki kashmir ki algawvad neta ka press release aa gaya ki agar a	2
715759	Oh noBut kabhi na kabhi haat aa hi jaega Bhagega kaha Ab toh pakistan mein bhi he will not be sa	0
727302	Ye chutiye bina examine aur fact check kiye article likhne waale pendu jaake khan market me gaa d m	0
720438	Thanks for your great prediction aapke muh me ghee ke lad	2
718738	Oh tabhi ap jyada onlin nhi aate All da best bro Bdy girl ki dil se apke liye dua h Sb jldi theek ho jaa	2
726837	shrm Kisi ke lie achha ni bol sakte toh bura bhi mat bolo YehRisht dis show is best in 	2
710045	This is amazingdidu aapne iss Gane ko poora e	1
717172	mohtarma yahe naya Pakistan hai Phr puranay aur naye mein kiya farq hai Shame on you and shameful for 	0
743257	Sir Aapne Congress Party Ka Is Desh Mai Koi Kamie Nahi Hai Aaj Bhar	1
716304	pandey Pic Beta tu Congress President banne rahe Amit Shah ab Bjp ka President nahi hai mein hum jeeten	1
725141	Sant rampal ke Andhbhak sleeper cells ki tarah hai aisse pakhandi Andhbhak ka illaj kariye jo pakha	0
741025	c Wishing you a very happy birthday to my dearest friend shirish Wishing you more and more success and happine	2
701531	Ds is d news for uchhutka to nahin na karva diye hain kapublic kahtinhs ganja buri cheej 	0
736710	Cool didu mujhe koi banda reply diya aap se shaadi karunga maine bhi 	1
705239	yes mam dream come true TukdeTuk ko ye AmitShah hi aazadi de	1
724057	Dont know about Mumbai but in some part of Bengal it rains atleast once in November and even in 	1
719145	Teams just not that good enough itna samajhne me pta nhi kya mushkil hoti 	0
719140	hindu All good man Trump ji firki mar rahe Didnt you see how Trump wished Modi Ji for winning electi	1
728603	Tickets kharid lo advance main bsdko nahi to line mai lag k Police k dande khaugeBHARA	0
716019	Madrcho ab tu apne kafan ka intjam shuru kar haram ka pilla juth aur afwah faila raha hae ye kutta asim wa	0
701798	Very good work keep it up saal ye he krna mehnat se government k liyeJ	2
726264	This is called a cartoon Network Ek tarah maa betr ko bachati raheti hai aur dusari taraf beta maa ko bachata ra	2
712307	Itne saal Congress ne kya kiya saal tho unhe ki raaj tha Saara chor ghotale mein bahut mast 	0
736647	Govt na sub ko court ka pcha laga deya kui be govt fail h ke bat nai kr rh is ka faida pti ko ho	2
713033	Haadi Happy Birthday dearMay you live longAllah bhout c khushion se nawaze aapk	2
721021	Rafique Oy kuttey ke bachay Jo qarzay us ne wapis kiyey Hain terey harami baap ne lieye the Aur Jo sood p	0
717066	h If it makes you feel any better I think you look very beautiful in your DP Allahumm Baarik a	2
713095	Akkians iss pagal aurat ko gaali mat do warna feminism card ready hoga iska typical bakri fan hit t	0
745143	insan Thanku my sweet n lovely Rekha didi g Dhan dhan sa	2
721960	Since youve been around i smile a lot more than i use to charot h	1
704182	Tumko kya hai behen Tum no ones dulhan likh lena Baaki suraj ki dulhan ki Marzi hai wo 	2
734508	Its alwayseid mubarakbut never lemme send you e	1
713123	official Arjun sir aapne to original song ko bhi piche chod diya hai Thank you	2
740097	WorldNoTobaccoDay WorldVictoriousSaint Saarthi TV May Episode Sant Rampal Ji Maharaj Satsanghttps y	1
707126	 mujhay lag raha hai meri tranfer honay wali 	1
737050	Jab choor nawaz ko dekta ho aur apny L ko dekta ho koi farq nahi hota thoo kutty Teri manhoos shakal per t	0
736946	balaji Bt u have to do muslim tustikar for your vote bank so you people always says one	0
728588	shahA shah Yeh baithi hi dramay kernay ke liye hai jo Allah pe chortay hain woh boltay nh jab bahar	0
732577	Bhadwa tu gulam hi or gulam rahega murkha bevkuf Desh drohi tu Pappu Khan ka mutre pe or Pakistan ja mader	0
743014	Agree with u yrrrr Dosti ko achi nazar se dk	1
721986	list aur bhi bht lambi hai pr ye wo log hai jinke baap dada mama rajneeta the aur ab in sb ko janneta manne pe ma	0
709111	Yeh Pubg Wale Bohot ChalakHain Elite Pass K liye pehele Paise Khich Te hainAur bad main majdur ki tarha mission co	0
736846	who Chup kar sale porkies thuuuu to 	0
744312	Dtc contract employees ke sath meeting karlo kejriwal sahab bahut hi jyada pareshan me hai ye Sara gussa Nikal ke 	1
717054	IND jha tk maine aapke tweet pde aap bhi sirf ek hi mamle pr tweet kiye the Yha mai 	1
741400	Tum apna face kanhi aur ja ke kala karwalo desh ko kosane ki jaroorat nahi hai Aur jate hue Baki ko	0
709998	Aare Ee Ka hein Babua Phir se fake degree Hai Ram Kya hoga iss desh ka Mere ko toh bohut chinta ho rahi he	1
714655	ye bhout acha faisla Bol Channel ka jis say kafi new talent ai ga i already give audition in acti	2
706192	Modi ke dalal ho tumhe sirf modi modi karna hai to karte raho aise debate hoti hai jaise tum log karate ho audio 	0
725319	Aapan sagle Parthana Ch Karu Shakto ki pappu hach Congress president rahil IStan	2
732445	Phle to gaali band kar nhi to maa chodd duaa teri madarcho Bhn k lode Jayda gyan kisi aur k samne	0
714661	Neither I feel bad if someone calls me Deshdroh Traitor or Gaddar Because Agar Bapu Ji Ko Deshdroh Traitor Gadd	1
704687	Proud to be my parents only child and a daughter Thank you mom n dad You said it right KBK Khelo Beti Khe	2
726424	rahul bear BC Pakka Home minister of Gujarat ban	0
719857	 iss tarah muh latka ke baithne se ladki nahi maanegi be	2
705557	Sharkary nokary kon dega Intihash gawah hai BJP ne kabhi sharkary nokary nahi Diya Jumalo ki shar	0
726102	How do you spell love Piglet You dont spell it you feel it PoohA A Milne qu	2
701486	for real tho were trying to pay off those loans introducing Whopper Loansmake a purchase through the BK app for a c	1
723841	yr youre really cool and i luv yr transformation surely need to take some tips from you And tmne mughe khi ka tour krw	2
718575	sir your fan fan is ready and eagerly waiting for Shadaa this is besabri naal	1
709284	Is All Set To Steal Our Hearts In The Second Song Of KabirSingh Kia	2
728519	Abe bhadwe ye gandu nehru desh ka sabse bada gaddar tha sala Buddha ek no ka ayyash tha sala iski va	0
714996	BabaSiddiqueIftaar Pichle saal ki tarah is baar bhi Baba ne rakhi hai shandaar Iftaar par	2
702995	Ramadan Special Chef Ajinkya shows how to cook rice perfectly to make your Biryani the highlight of your Iftar menu Ramzan R	1
725021	Alter DIESE HAARE ICH BIN IN L	1
720497	maintenance head Fuck you madarcho Chutiya madarcho Chutiya website Randi ka bacha Teri gand me meri tatkal ki waiting l	0
722750	yar bhai bht bakwas kr faha ye chotiya molvi translation daal clips	0
741220	se adhik muslim voters wale seats par BJP nahi jeet paayi hai Matlab saaf hai ki Muslimon ne BJP 	0
739545	twt Who pit this on my tl I just wanna talk How could you add to my misery I see you bangtan i see you T	0
739042	What kind of opposition is this who dont want to speak apka to muh band	1
712283	Sir group d waiting clear karwa dijiya ab hamara future aap k hatho ma ha sir bhot mahnat karke te	2
714676	Modi ji ki is Etihasik jeet ke liye Hamari tarf se dher sari subhkamn I love modi I love my India Bharat mata 	2
728914	Sarkar ne aaj cabinet baithak me teacher bahali par koi nirnay nahi liya so 	0
700845	bhai sob manush bhalo hoi Somoy oi manush ta ke change kori dei Aap Bahut Aacha dance k	1
711758	South Africa ka aisa haal hai ki unke against koi nahi bhi khelega to bhi wo haar jayenge 	1
711003	ustaaz Subh is far better than Tahajjud Subh is far better than Tahajjud Subh is far better than Tahajjud Subh is far better 	1
706397	yav Allah a ş k ı na en iyi araca sen bin Nolur bin A ü nden in A e bin Arabadan in u ç a ğ	1
718689	Hi all your calls are on target Thanks Enjoy your chu	1
708029	PakPassion Good much today Amir Bhai Pace bhee high kareh today was 	2
715426	don Bhia koi aur news ho tho bathao This will not spread their fa	1
718618	Nobita Jo cheez Allah ki banai hui ho wo kbhi ugly nh ho skti ap to phr b insaan	2
734730	World Wide ye nara hai World Cup hamara hai Jeet ki teyari haiIndia Sab pe bhaari haiBest of Luck Kin	2
720390	Clean shave bhi jaruri nahi h U can have decent Beard style also No fancy o	1
713031	Aisee nahoosat phelai hai hamari team nay kay world cup mein teams one hundred say ooper janay ko teyar he nae h	0
714198	K Afridi Ye Jo abhy UCL ky naam py TV py horaha Hy isy Class football kahty Hain What a beautiful showDil khush hogya 	2
724751	Kaun Sach bol raha hai Surajwal kuchha dushra suna raha hai Akhir ee unka dukan h	1
719299	Ye gaandu kabhi vote ki taqdees ka chooran baijta hai Phr poochta hai k vote le kar MNA aur minister bannay wal	0
714118	hey the pod is up with the ad slot thanks so much for the sponsorship we at HOWA salute you the	2
701913	ashish sharma earned the Module Lightning Experience Basics Nice work Trailhead Trailblazer TopTrailblaze	1
729948	Ujaad jaana tha jo anjuman aise Toh itne salike se sjaaya kyun 	1
700603	Lagu yang dinyanyikan saat Soundcheck Wembley Concert hari ini adalah Best of Me Mic Drop Fake Love Masih t	2
721793	Guha Boot licking of Nehru Congress is Ur degree and u have served them well by destroying factual history	0
719997	Ye pani koi na khareeda ye zehrila pani ha khud ko or bachon ko bachao plz or illegal water plants band karw	0
703232	PPP Ek Zardari Sub Pe BhariShairon Ka Shikari ZardariAgli Bari Phir Zardar	1
706983	PC is FIX and TABLET is DRAW Ais PIXELS BABA and KEKE in GARDEN PALLETE is ENDESGA most importantly BABA is YOU 	1
728046	A org Kitni besharm hey ye shakl per lant pari hovi hey bakvas phir bhi band nahi hoti Apny chor	0
710440	 End Galbat Ustaajibahot sohni eh photo ji tuhadilove u Ustaa	2
717383	You hit us we can hit you harder We are not like those dumb guys you are dealing Already got many of them 	0
713331	Badhai Badhai Badhai Ji haan YOU are UNIQUE ThanksGOOD MorningHappy ThursdayHappy andPeac	2
718979	Ji Hardic Badhain Subhkamn Ji MAA Ambica Ji Kangra Fort Old Kangra 	2
721667	Ohhhh so you mean like you had a good season except when it mattered Thats the exact mentality	1
728690	PATRAg sharma To betichod tu Hindu ka certificate le kr kyu ghum raha hai la	0
736719	duniya ka sabse bada imandaar to tu hai democrac m birodh ka adhikaar hai tum unpadhoo ko kaya ma	2
744822	Wow koi lafaz nahi hai mere pass isse ziada main kush keh nahi sakta Gaane ko tasveero 	1
706990	I kicked my best friend bcoz Im s	1
734832	krpk voice real ass kurta give a fuck bout a spi	0
721070	Fauj pr hath to dalo wo phir btaye gi apko Fauj ki to badmashi hai 	0
705996	SAHE SilverW played at a very high level this weekend So much activity on both ends of the floor Ba	2
737359	Larki nahi bhodi our larkika mard be apny ap ko larka nahi ka	0
718028	Sifarshi Hypocrite Nepotism at it best by typical patwaran Zameer ma jab patwario wali harka	0
726167	PUBG Agar Band ki tou apna squad bana kar mein wazeer e Azam House main PUBG kheloon 	1
719604	Manushya ko hamesha yah nahi sochna chahiye ki woh apne jeevan me kitna khush hai balki yah sochna chahiye ki u	1
710895	FirEkBaa ModiHaiT PMModi Jit ki hardik subhkamn har har modi ghr ghr m	2
737355	tu bol sakta hai bc Shankar se bilkul yehi ummide nhi thabut Gold bura nhi tha kyu nhi chali tujhe pata 	0
716225	SHAME ON YOUR POLICIES my maid is not able to get through the RTE application process H	0
720818	Koi butiful ki piche koi paisa ki piche koi ladki ki piche koi dusaron ki biwi ki piche koi dusaron ki pati 	1
707246	You have terrible colour scheme Marja a tireless worker putting in long days 	0
732289	Cant wait to pack Banega times in a 	1
714245	Sharma Also I hope you find it in your heart to love I hope love wins over hate God bless 	2
718670	Riste koi bhi ho hmesa ke liye nhi hote apne maa papa ke btaye hue rasto pe chalo achhi bno	1
730773	Oohhhh Ahem ahem So hes ur boyfrien Now Great I knew phele 	1
704912	bas ek bar like kar do tweet man khush ho jayega subah se udas baitha hu mobile gum g	1
701941	Ham aap ko samajhty h aap ko vo Bhi samjhty h aap ek achchey insane h yhi to bharat ki pehchan 	1
737110	tanveer Excellent openers of Megastar Salman khan Mpk Baaghi SBW veergati Judwaa Pktdk hssh Hdjpkg	2
714237	Hum Indian se tu azad ho gaye hain per ghazbiat se azadi nahi mili aur na hi milni hai Iska sirf aik 	0
712331	Jab pakistan ki taraf se holi bari hoti h to bahut chillate ho aur ab pakistani cricketers ki leke baithe ho sha	0
726173	Bakwas band Kar ye bata Rajneeti se Sanyas kab Lega ya aab Apne RAJNAITI MAA BAP ko ek phir badle	0
703239	k Kichad nahi failaya hai I dont think Delhi was in such a bad situation Arvind Kejriwal is a well e	1
709043	Tu Nomi My niii hoon Q k my moo py baat maarti hoon Baad my byshak apolojize krna prhh j	0
701533	awan Bht jaldi bhej ria tha aapne toh Raat ko Lahore feeling bheega bheega k status laga raha th	1
714616	Wishing you a very happy birthday ak	2
716570	Ab paid media ko TRP k lia orginal news dikhana pardega bht hua Hindu Muslim mandir masjid Jinna Godsa Ameer ga	1
723783	Where are you sir Apke bina commetry me maza nahi ata akashvan star sport in	1
713210	Chup saale bhagt ki aulad RSS ki nazayz aulad Haram khor abhi ka hai samj	0
721436	dilli police ab Chikara ke under hai ulte sidhe kaam mat karna warna ab police teetar bana d	1
711996	PPP tujhy bhe is k sath otha k chittar marnay chah	0
721691	We miss you Hathi Bhai Say no to tobacco 	2
715501	fizakhan Dekho ye log aazadi ki baate Kar rahe hai Jinke media ko ISI aur Pak army operate karti hai are ku	0
739291	Whats everyone thinking then Has officially confirmed a collab with twt eeeeeek if so we cant wa	2
707226	Starr Teri maa ki Pakistan Saale Fake News tel	0
739965	Dear THORe sir Kitni baar proud feel karaoge All the best Sir Congratulations fr the expected w	1
740970	aurat Tomorrow I will be in the best regards David David I am ugly still better than saying your words but	1
716476	Re Kya ho gya isko fit pad gya re isko koi juta sunghao mar jaygi nahi to bechari Di	0
738040	M Hahahaha this is c	1
735637	Najaney Cup se intezaar tha iska its finally happening iccworldcup cricketworldc	1
706537	Hooo mai Gard See SpecHappy th birthday baby boy May God bless you real G	2
715322	धन धन सतगर तर ह आसर Good Morning Sohne Rabb Jiiरहमत बनए रखन अपन बचच	2
713645	Good morning pitiPiti plz Bless me with more sewa sumiran parmarthLuV YoU a Lot PitiPraye	2
715715	x Hai Vats niraash mat hona Kamzor tera style hai tu nah	2
729346	Thanks hamara q thanks tow apka kay apnay kisi or kay liye nahe balkey hamarey liye hum tak achi	2
720672	BleedBlue Jitega toh India hiLayegaTo Worldcup India TeamIndia Worldcup India Dhoni Ko	1
727860	I need to stop calling everyoneloveIve got all my mates saying it now we all sound like year old single mumsowrite luv	1
724297	Hamare desh ka gou	1
719161	Ap jaisa jigra hr Kisi ka ni hota my all time best fast bowler Missing u shoaib bhai Pakistan	2
738281	aapke gaane aise kyon hain Ek baar suno aur zindagi bhar sunte raho Aap tou heera hoon Best of luck sir	2
720450	Mai Ni krne wala shaadi u knw naI dont trust gir	0
728131	gautam Gang Hide n sick khelne wali koi mili hi nhi Kabhi kabhar iske naam pr bas sickness hi milti haiChatar	1
730912	How fool statement Ha ha ha Really u people are 	2
711344	rahiye Larki bhaag jaati hai She also needs 	2
712617	PK Aurton ki aqal pe prda hy unhen apne elawa kch nzr nh 	0
704063	kaudi ki film makeraukat se bahar nikalne k koahish	0
707692	my pyaari PariiiPrkbi b koi worry mt krio always muskurat rhioapna ache se k	2
713486	Gosh wasak posoPero super duper thankful kami for creating TheRebelsRival See you next series M	2
743592	American president k lie kha ta h	1
700978	Creations Tum akeli nahi ho jo Suno chanda dekhti hai A lot f ppl watches d s	1
739399	Kolkata ki super best C M mamta banrji islam dharm ka kalma padhte	2
726455	kamal ke neta h mere desh ke tweetr pe badi badi hakte hai fir comnt box me kisi ko responce bhi nhi dete h	2
744994	e Pak Didnt watched even a single match till yetBs kch overs dekhen hy wo b eng k match k not of p	1
720123	Is mamle me police ne paisa 	0
713167	Ibleees jin ko khush karny k ley yeh bakwas likhe hy wohi is b gherat k bata rahy hen nothing is wro	0
737728	 in mc logo ki films ne bollywood films ki maa hod daali sala jab se south remake bne tb	0
715078	Meri itni gaandi aulad nahi ho sak	0
726347	hahaha Hoshi wyd whats even that pose were you supposed to do Lion pose then roaring but still youre the best and s	1
722524	Happy Birthday May u have many many more stay bless alwaysPhalo phulo muskrao or hmsha suhagan rah	2
736738	my boo will really just be sitting there doing absolutely nothing ill be like ᵒʰ ᵐʸ ᵍᵒᵈ ʸᵒᵘ ᵃʳᵉ ˢᵒ ᶜᵘᵗᵉ ᵍᶦᵛᵉ ᵐᵉ ᵃ ᵏ	1
703846	cyrrell HAHAHA this is so	2
712455	Manoj Jo phir toh aap bhukhe Mar jaenge kyunki Rahul Gandhi iss desh ka pradhanm kabhi nai ban sa	2
717701	May Allah bless all those beautiful souls that have passed away very soon and left empty space in our heartsits 	2
716174	digital bhai problem inse ni h problem ye h ki hum hindu hmesha ye krte rh	2
707308	Today I realized I had a problem when I was feeling bad and I went to Ulta Not to buy anything Just to be among	1
713222	mangifera Libtards ko jalte dekhne k liye koi bhi bahana ho sahi hai Waise tumhare Pakistan me imran khan bhikhari ho gaya h	0
722578	Zzz Happy birthday kotomoto w kol saneh w ente salmeh ya raaaa	2
737735	WomenOfCourage ji Miss u so much pita ji Plz aajoTeravaas k pll yaad aaty hai Plz aa	2
720127	itna badi ho gayi ho shaadi nahi hua tmhara koi chooa n	1
717610	This hurts ne so much yarI feel for widows Allah sabko khush ra	2
704694	With you Sambit You fought a hard election and you fought it well Congratulations on the spirited con	2
718627	Hum Nepotism or Favoritism ki siyasat nahi krtay suna tha koi keh raha tha shyd Kahi Uturn to Nahi lelia	0
730704	lord Tum log ghatiya mentality k ho or ghatiya hi rahoge tum India ka kuch bigad 	0
710437	SURPRISE DAY SHOCKING DAYS to tum logon me manaya tha mahine Tak journalist ko ban karke airs	0
716933	Aaby Take Logoki Freedom of Speech hai ki nahi Aukat me rahekar bat Kar Ta	0
703173	Is doctor k upar thappad ki brasat ho jaati tab haisiyat pta chal jaati is chutiya doctor	0
720661	insan Thanks DidiKarna Toh Sab Satguru Ji Ne HaiMay Pita Ji Bless You 	2
741500	Still when I watch this episode with my mom she says No one is like Shah RukhI believe You rule 	2
713667	Ye such he asa hi ho raha he pesy kamany k chakr me ye log masoom bacho ki zingio se khail rahy	0
704502	Best Gd Mrning Sohne Satguru ji Pitaji bless us with more Sewa Sumiran parmarth Aap ji h	0
742556	beer Dah bikin bangsa terpecah belah Taunya barang buktinya cuma begini Ok mahasisw kita skripsi pakai sumber intern	1
715239	Abe ajaz tera hi sathi hai hardik patel suar jo hai uske sathiyo ne hi jalai thi wo Ab tu apna muh band kar sam	0
717445	she knows what she is talking Galat kaam ye kare gaali BJP ko de ye apne aap ko hoshiyar samajh ti hai baaki bewak	0
701805	n Ye ayse he manyge Issi language ke layak hai	1
700626	India me to modi ji aaane k baad muslims 	1
729743	 Aapko bhi A win for all of	1
732184	Takhar chawla maybe allah God Ram Jesus and Im sure many more names for the O	1
731007	Ramazan ka aakhari Jumma Alivda Jumma Mubarak Every year Ramazan passes by faster than the previous year Allah ka	2
742602	satyapal Congratulations sir ji App ke sat sat hamne bhi bahut mahnat kri tabhi hmko vijay hasil hue App Bagh	2
733824	chhori Now this is some Good Morni	2
722090	Xd Wah dost hon tow ase Wanna see bomb pics of both of u on e	2
706986	Tere maaliko ko jail yahi bhejenge Fir payment k lie rote re	0
737816	Congratulation mere pyaare bhaiyo aapka apna pyaara imandaar world best pm modi ji jeet chuke h	2
743536	Bangalore ka satyanaa Kiya hua hai Present govt ne pata nahi lab jaayegi ye Corrupt gov	0
706048	LolIndia ko aik bar nae haraya aj tak aur ap nay dau bar harwa dia aik he tournament men D t	1
713644	fizakhan is the worst of a journalist one can find yar matlb itne chutiye koi kaise ho skte hainkha	0
723845	time doongaaa kyuki agartime nahi diya to pyar nahi hopayega agar timenahi diya to paise nahi kamaay	1
705795	Dont bark yr channel and that Bhadwa Rahul Kunwal seems to be everything okay with 	1
729431	Friend Aaj dinner ka bill tu pay karega Me mujhe bhookh nahi h	1
701335	Apko deputy CM se minister chief kb bnaya ja rhaa h we r wait	2
733326	Sir samriti g ne pappu ko hra diya amethi se To apna waada politics quit kab pura kr rhe	1
700181	NoTobacc Tambaku par chetavni likhi hoti hai hi ki ise khane se cancer Hota Hai lekin Sarkar eyes band kara	0
726192	Tere jaise gaddar pr baar lanat Harami sale humara hi khate hai Or humi pr gurate hai Nonsense Te	0
715435	barbaadi Yes Arsal she is my hum naam and sweet as honey also meri jaani behan ha	2
743909	love being mocked by jimin tho BEH A	1
700763	gm Sayad years to bjp ki government hi thi to pehle hi Nikal de	1
712519	india mai mera nazar mai srif app hi insaan ho jo kisika v taklif dur kar sakte ho Plz sir india	2
738104	Allah My Lord forgive us Receive us our repentance Bless us on this beautiful month Accept our fast and ibad	2
743297	national Ye chutiye constitution bachayen BKL Hamesha satta me baith ke Apne hi muslim bha	0
741551	Aako aur mananiya Pradhan mantri Sri Narendra Modi ji hardik badhai Sab thik hain par Bengal se sirf 	2
715207	Meerut wala video nahi dekha jismein minority majority ko peet rahi h	1
