uid	text	label
43987	ासी मालिक लकिन color फिर भी red नही लग रहा आपके बाइक का मुझे अपने old Pic देखै हे ये पिक्चर वाला बाइक 	1
11514	जुम्मी हेरे डॉनटी वोर्री bhot secure yeh कम ाज़ कम हर array घेरय की बस की बात नही	1
25247	हाँ बिलकुल जय श्री राम बोलने वालो को 	2
21810	RT टुडे रोज़ा and work no matter how difficult it gets to work while fasting ी लव Ramzan Now we are grown ups ी मिस	2
1994	मिश्रा 🌹🌹🌹🌹🌹 क्या है न जी की ऍप को देखने के बाद नशा उतरती नहीं 💕💕💕 और जब उतरती नहीं तो app फिर द	2
19989	stream love थरु the computer by गुक्की मने ft the prince of pop justin bie	1
32499	बेंग्सल वह 😍 Million Dollars Pic ♥️😘 लव ु Till माय Last ब्रेथ भाईजान ❤️	2
3059	नरेंद्र दिल से खुश हु सर आपके लिए हमारा देश सुरक्षी हाथों में है All the very best 	2
19364	निखिलना भारत माय favorite being human बजरंगी सुल्तान सलमान खान फिल्म bharat th जून देखना न भ	2
35624	आजतक इसने पूरे पर्तिदा समाज को चूना लगाया है ंप के चक्कर में यह है थे पर्तिदा का नेता जो 	0
6210	First of all I did he paid my bills and spoiled the fuck out of me He was crazy सो I kicked him to the curb end ऑफ़ स्टोरि	1
11851	siddiqui You and योर बूम चुम ओवैसी trust Pakistan and publicly sulk in India on daily basis You spo	0
2154	Ha एक बात तो है एक तो तुम स्मार्ट ho tailented भी हो लेकिन यह सब तुम्हे vira	2
15253	को जिस तरह आप जलवा दिखाया हो उसको लेकर पूरा इंडिया खुश है and MS Dh	2
9688	ेरबंझा सरदानर वोहि to hypothetically toh Raul Vinci भी Rajiv Gandhi के सुपुत्र हैं b	1
15538	हंसराज is totally unfit for BJP post 🤣 वह मुस्लिम्स को गलत नहीं बोलने वाला न कोई भड़काऊ भाषण देने वाला	0
26132	िराशिदल Pakistan kay pass big hitters क्यों नहीं हैं सिर्फ आसिफ अली है और उस को भी बाहर बैठना पड़ता है any comme	1
14069	PTM का ये तत्तो बच्चों की लाशों पे Army Imran खान क khilf propaganda to बाहत करता है मगर अब ये लोग खुद 	0
1217	Manniy Narendra Modi g or बी ज p पार्टी को जीत की हार्दिक सुभ्क	2
17320	पुर्द बहुमत से विजय हुए मेरे प्यारे आदरनीय पं Modiji ही बधाई हो राम राज्य आगया भगवा एक बार फिर sunami bn 	2
4151	सुनीलबन अमितशाह जय हो विधायक जी वैरी nice w	1
26472	यही एक तरीका थोड़ी है पॉपुलर होने का उनके बारे में सोचो जो fake bots aur ids बना ke repli	1
21234	अणि चुनाव परिणामों ने दिखा दिया की चिट फण्ड घोटाले क RAFEL K चोर महागठ वालो को छोड़ क कोई	0
31043	RT RSSBLDCTYPING Aj का युवा पागल नह ह शब् कि जाते जाते नोकरिया निकलोगे तो वोट म	1
14719	क्यों कि विकास के मुद्दोंपर बात चलेगी तो शहज़ादे पप्पू को िंसिंदीअ की सालों की चोरी घोटा	1
43876	RT The amazing twt performed live on the stage last night and वे लव्ड एव्री second of it 🙌 Relive their performance in o	2
26324	तबस्सुम india बिल्कुल सही कहा आपने ये मुल्ला लोग और ओवैसी जैसे राजनेता बीजेपी को	0
1251	Sudrega नहीं मेरा केरला Never will thy learn Such literate fools सैड that Im having say all these about my	0
28989	रसिकबपा ृतेश्द कमालऱक अरे तूने ठीक से देखा नहीं बेय ये तोता नहीं Presenting थे	1
33896	बेयर खुद की gaand मरी पड़ी ह वो तो तुझ बक्ल को दीखता नही हराम की औलाद काटवे हो सेल सब गद्दार हे rhoge Terrorist sale कुत	0
4028	इसने भी मेरी तरह कांग्रेस को वोट दिया था फिर मई की शाम इसके साथ ये हादसा हुआ 	0
24329	Fuck this team and management bc bezt करवाते रेहटी हें हमेशा खेलने न होता तो मुजरा करने को चले जाते हो ुद्र पक	0
42915	प्लान योर Jaipur trip with देखो दुनिया Travels Best rate guaranteed Jaipur Amberfort जलमहल हवाम	1
6021	नीमराहेर युरे so humble ♥️ जब नीयत अच्छी हो तो आवाज़ खुद ही मीठी होजाती है 💜 youre such a sweet soul अल्लाह तुम्हे खुश 	2
34806	Very nice stand against anti social elements thanks चूना राम जी सो much for your efforts and efficient work	2
17100	रुचिता कौन GF कहा है	1
23948	चूतिये बोहोत बड़े चुतिया वो जो comments में लिखते है कोण कोण है जो comments section me ाँस देखने आया	0
15801	ए मेरी ज़मीन अफ़सोस नहीं जो तेरे लिए सौ दर्द सहे मेहफ़ूज़ रहे तेरी आन सदा चाहे जान मेरी यह रहे न र	2
38922	हैप्पी बर्थडे बरोथेर 🎂🍰💐💐 Stay Blessed Stay Strong 😍 Wish ु मोरे many ahea	2
13899	Nikal सेल को पार्टी से मई भी बीजेपी supporter hu पर ऐसे लोग पार्टी में नहीं होना चाहिए जो महिला	0
24613	तिमेसोफी यानि तमक Aur BJP के वर्चसा की लड़ाई में न जाने कितने चिराग बुझने वाले है Shame on that Pol	0
20380	Zeeshan Aj को च ö ren nechy कल और परसो का दे	1
15560	Jo एवम की सरकार के दलाल है वो तोह डिबेट नहीं करेंगे और जो डिबेट करेंगे वो देश द्रोही 	0
19287	awwe थैंक u ate ु तू हहै	2
19062	ोये isme lynching की बात खा स आ गयी तुम जैसे लोग ही भड़काते हो भोले भाले मुसलमान	0
13054	RT Khan My Internet sucks Not able to take a clear ss of this हसीं इंसान बिललबब बिललबब 	1
30700	history of my top songs तुम से ही and मैं जहाँ रहूँ were introduced to me by others तेरे बिन साणु सोनि	1
28934	देश मे गरीबो की सर्कार है पायल की हत्त्या कर दी police मूड भांप रही है कितने मिल सकते है वेंदेर को ja	0
15833	ओमाराबदु और हमारे लाखों कश्मीरी पंडितों को निकाला गया था तब तुम्हे ऐसा लिखना महसूस नहीं हुआ पेपर्स 	1
26405	Proud of you sir having u अस HRD minister of India दरभागी मन	2
18382	सरदानर सरदाना जी दंगल pannel be like थिस खुद BJP spoke person BJP spokes person रर्स का ाड़मिवहप 	1
12669	RT नहीं आज कल कन्हैया कुमार or वो कुत्ता जिसके साथ photo पोस्ट की है दोनों इसकी लेते रहते	0
7318	आप को सलाम आपको एक शिव सैनिक जो आपका बहुत सम्मान करता है ुश्की सलाह है बिहार में जदु 	2
7501	These r some small mistakes which India should avoid kutto को घी हजम नहीं होती वैसे	0
32328	You realize yet अं ’ त nobody showed you “ real ” love like mines संह यूं फ्र m	1
872	कैसे चूतिये लोग है मंदिर अभी बना भी नहीं है बूत Indias unemployment rate सुनकर मंदिर ही याद आता 	1
30187	सरफ़राज़ थिस is our national dress We proud of our captain on wearing shalw	2
25181	सुना है मोहब्बत सितम ढा रही है उन्हें रात दिन मेरी याद आ रही है यकीनन तुम्हे अब यह भी दुख होगा के	2
38079	rajiv रसुरजेव िंसिंदीअ नो प्ल्ज़ राहुल is indispensable for BJP Victory Rahul जाने तुझे देंगे नहीं	1
26093	मक़बूज़ा Beta s mt भूल जा अपने कश्मीर के गद्दार हिन्दू को यद् क्र समज ाय	0
29304	This girl is already excited to celebrate her birthday on nd June 😅😅😂😂 सोनाक्षी लेटस we all सोनक्षी 	1
18825	Why are trying this new game योर्स टुकड़ा गैंग ides of breaking india is all over Today india is united जय हि	2
27406	पंखुरी अबे randwai Ram का नाम भी ख़राब कर दिया है maderchod randwai सुधर जा या फिर गुज्जर	0
7582	आजकल का लव बीएस लस्ट ban गई ह	1
10432	पंखुरी कोई नहीं करेगा धरना परदरसा अगर कोई leader पिट जाता या मर जाता तो हम कार्य karta इस काम 	2
38909	ंडत्व के रविशन्ड की जात का है नाम कैसे बताएगा अगर हिन्दू ने थप्पड़ भी मार दिया होता रंडी टीवी पे	0
37395	अबे साले हरामी के लौड़े क्या अश्लील फोटो डाल रहे हो बे ट्विटर पर 😡 शर्म नहीं आती 🙄 	0
18778	नूपुरषा स्मृतीयर स्मृतीयर जी आपको जीत बहुत बहुत सुभकामन आप े एक दिल की इच्छा है की 	2
10280	देखो जी राधा रानी तोह ब्रिज की आजकल हेमा जी है आपको तोह मीरा बनकर गली 	2
17330	Kartik तेरे बाप ने बोला था ये bsdk Bs fake news पर ही ज़िंदा रहते हो तुम लोग हाँ mc PC ke कारनामे बताऊ 	0
25486	RT hyeongjun i लव यू so much you deserve to be in that rank ✊🏻 even when your crying you look so क्यूट वाह ी वांनै hug 	2
18482	रहख Gr job sir इंडियन हो जो terrorist फैलाये उनको मारो salute जाहिल कही क इंडिया का नाम बदनाम 	2
16975	सर कोई solutions नै हुआ है अभी तक कॉल आई थी मेरा पास नगरपाल की उन्होने कहा आपके civil हॉप्टल मे होगा 	1
16056	लंबालक देश सुधरने से काफी लोगो को प्रॉब्लम है लकिन कोई नहीं हर देश में अलका जैसे घटिया मंडबुद्ध लोग h	0
13845	नरेंद्र श्रीमान मोदी जी नमस्का जी पहचान अपने परम मित्र मोहनपाल पंडित जी विलेज मावै फ़रीदा	1
13063	क्या बात है वह बहुत खूब ऐसी जज्बा हर हिंदुस्ता और हर बच्चों में होना जरूर है जैहिंद भारत Ma	2
14881	अंजनाओँ मुझे मोदी जी को जीतना था आपको मोदी जी को जिताना था मोदी जी जीत गए हम आप खुश हुए	2
26225	RT रोना band करो भाई प्लीज हो गया जो होना था लोगो ने चूं क भेजा है वह उनका तो ख्याल 	0
3228	Kab सुधरोगे बीजेपी के पालतू anchors छिटपुट घटनाए बता रहे हो इतनी फटती	0
8722	विक्रान्तब ामेतिरो आप सावरकर की बात करर रहे है Just ask PM to shoot population who gave v	0
30083	RT chup कर वरना आँखों की laser से टेको जला दूंगा sala SacredGames ki डेट नै बता रहा	0
30279	ावगोरैया अफवाहें तेरे बाप कुत्ते 🐕 के मरने की थीं लेकिन भोंक कर तू बता रहा है तेरा बाप कुत्ता नही khinze	2
19238	कुड़िये नी अपरषक खुराना सरगुन मेहता न	1
14153	रत ऐषा कइटा ित ’ s the last Friday of Ramadan May we get all the बारकः of this day May we be able to reach the next one जुम्मा ’ 	2
2652	Lover लुल याहं तोह वोके का सवाल ही नहीं तुम मतलूब romance enjoy न करने दो इंसान	1
5888	Nahi नहीं नोबल Peace prize winner jab Pakistan से आएंगे तोह उम्मीद भी क्या 	0
7303	मुझे है एहसास मेरे बाबा के हम से पियासे हो तुम ज़ियादा करुगी तुमसे न फिर तक़ाज़ा है बाबा बेटी का तुमसे 	1
36339	Sirji क्यूँ परेशा कर रहे हैं पं को इलेक्शन ख़त्म सब हवा हो गए वाडे इनसे न हो पाएगा ये ा	0
12090	सुमित wonder Agar Chapters on ID पे पड़े होते तोह शायद यह नहीं पूछते	2
31989	ोनिहार्य कभी का भी हो घण्टा करवाये कोई भी हल inhe जॉब se तो नहीं निकाला गया होगा उससे हुवा क्या 	1
39930	Super Highway तो केदारनट and Badrinath Listen carefully This is really ambitious work for चार धाम यात्रा	1
35320	FCG वाले को छोड़ कर ये दोनों ka predict एकदम राइट होता	1
4390	ीाबिहास शहवीर यु better eat your food चुपचा प	1
32460	खमन ढोकला ठाटदोपे मैं नहीं पीता नहीं बोलता हु इससे cancer ठीक होता 😂 और नहीं इंडिया में कोई मुस्लिम	0
28015	तेरी माँ की कांग्रेस ने अदि चोटी का जोर लगा दिया उसे जेल में दाल ने में क्या उखाड़ लिया बता इनोसेंट ko	0
19133	Kewal ndtv hi फॉलो करते है क्य	1
30093	Ye Hitler bn gyi ह ोय Hitler दद अब क्या पूरा देश क लोगो को अंदर करेगी ी think enko 	0
3916	Congratulations भाई ग अब्ब होगा भारत ोरर H प Ka development Mubarak ग आपको बहुअत बह	2
9146	RT Dhan धन सतगुरु तेरा ही आसरा गुड मॉर्निंग सोहणे संत Dr ji bless all अपना व् ख्याल रखना सोहणे	2
26667	RT Aj वर्ल्ड cup Quatar final का बदला लेगा वी 😪😂 पक	1
15565	अपने सैड का तोती चेक किया है की उसमे से बूंद बूंद पानी निकलता है की n	1
35619	Shit 😤😤😤😤 South africa lost for second time अभी अच्छी साई खेलो गधो 😐😐😐😐😴	2
22394	वाग्लेनिक डल्ले तुम पप्पू क चमचे मोदी का बखान करे तो गोड़ी मीडिया और तुम्हारे जैसे डल्ले किसको झोली में हो	0
20683	ादवफाइज़र्स असलकं वर वब भी मेरा डाउट है की नंज में सूरेह फातिहा के बाद jammi sureh order के लेहस से पढ़ना 	1
18961	cricket सरफ़राज़ तेरी माँ का भरोसा तू और बनवा selfia तप्तं 	0
29800	कास सिंचाई एवं जल संसधा विभाग क मंत्री जी भी आम जनमानस की आवाज को आप की तरह ही सुनते Thanks so mu	1
26624	अतुलमोहा दवन श्रद्धा Ye साला चूतिया कभी	0
39100	ब्रह्ममु में उठने वाले ंर Dr ji को आल the best wishes Hope he becomes SwamyAsFM tomorr	2
44402	रत सिरपरेस टुडे is a very auspicious and a glorious day as our beloved PM श्री नरेन्द्र जी is taking oath for the second t	2
20575	नीतीशकु सर्वकाली विश्वासघ भला हो देश की जनता का जिसने बीजेपी को बहुमत दिअ नहीं तो तुम able दिन mahag	2
3507	सम्बित पतराग Paaji संन्यास कब ले रहे हो पहले ये बताओ और मई के बाद आज ुग्गे 	2
29730	Manish हिजड़े तू ठाकुर नहीं हो स	0
40080	Everyone India is the best country in the world Pakistanis हमारे बाप से बढ़कर कोई नहीं हो सकता दुनिया 	0
28360	ज़ैनबसि मस्त ब्रेन है आपकी आइंस्टीन पागल होजाएंग आपकी ट्वीट पढ़के Out of of those who vot	2
35493	asman Unfollow कर ंजय bc केसा घटिया इंसान है तो तुझी इस बात की भी नए शर्म k followers 	0
39200	RT Song Hye क्यों जू जी हूँ reportedly cast as leads of new KBS law firm drama Hy	2
14429	हुए Were already improving Ottawas ByWard Market Heres 	1
19816	Congratulations to you रेसप श्री पुरषोत्त भाई व् r proud of you राकेश सेठ परिवार स	2
6177	क चुनाब से clear हो गया ः की अधिकारी कर्म चरियों का बीजेपी को bot करना उनके नकरपा का pratek ः बीजेपी	1
26236	फोरीगणो गजब के साले बेशरम हो खाने को पैसे नहीं पीने को पानी नहीं स्पेस की स्पेलिंग लिखनि	0
10299	ीैंसरक ये टक्के के इन्सान सर्बोच्च की फिल्म का रीमेक करने की कोई ज़रुरत नहीं पहले मैं बहुत excited	0
26839	कोंगबक थिस is not फेयर यार We need Rahul Gandhi for the betterment of BJP 😌 अगर वो नहीं होगा त	0
41207	नरेंद्र हर हर मोदी घर घर मोदी मोदीजी आपको सस्टांग दंडवत प्रणाम एप्प से उम्मीद रखता हू और आपको	1
24605	रत चुलबुल्स 💞 ितस my final exams this week hence I ऍम not as active as I used to be 😌 bear with me with patience in श अल्लाह ☺ एक	1
27874	मैं तो कहता हु की Congress शाषित राज्यो में दोबारा इलेक्शन होना चाहिए पब्लिक को सर्कार बनाने का हक़ हो तो 	0
14094	Congratulations to Mr अमित sah for becoming the new home minister of our country अब देश सुरक्षित हाथों में	2
38261	May summary We won out of games इन ेसी में We qualified for Main Division playoffs We	1
36206	Ye लोग किउं अपना माज़ी भूल जाते हैं k final par to शक भी किआ गया था और इसको Bangla	0
14990	रसुरजेव Extremely welcoming decision though लाटेमोदी से ज्यादा इमेज ख़राब कांग्रेस का तो गोड़ी मीडिया ने क्या	1
183	रत खन्नारग थे only thing that ी want in my लाइफ is to see you happy and always smile 💛 लव यू to the moon and back J 💘 repost cuz	2
23842	Bro sbu कुछ ठीक हो जाया गा चिंता न कर All is well Love यू 😘😘	2
31838	shehnazmalik सदीयस्य तमन्ना ई लव यू a	2
2525	Last supper क्रा ी डीई no f	1
17593	खुशाल खट्टक हाहाहा afghani is telling others about पाक मीडिया lolz शट your mouth you वालर की पैदाइश लौडे 	0
12638	RT अमौलिया Alaaa ोउ ायाब आमाल 😭♥️♥️♥️ so grateful I got to know you this year you ’ re truly a blessing 💕💕💕 Thank you f	1
17303	म हायई I truly hope	1
43260	RT srkians लव यू शाह सर जून start हो गया होप आप announcement जरुर करेंगे इस month take ur own time कोई a	2
19143	that वेंकटवी मुझको भी तरस आता ह uss customer पर जिसने रंडी खाने में तेरी माँ	0
7927	AskStar आपको ज्यादा मजा किस में आया उमर गुल को choke लगा K वर्ल्ड cup semifinal में या test 	1
31559	रत लूओं सीस no the more you put it the more it kills the color of your लिप्स Plus it dries your lips really bad so before sleepi	1
4711	RT • Official NGK Crore Approximately On First Day Breaks ऑफ्ल स अन्जान Record Of Highest Day Colle	2
16787	ास्कान्शु जब तक फांसी की सजह नहीं मिलेगी तब तक इन जैसे लोगो को दर नहीं बैठेगा नाउ its became dang	0
10456	Wolf Aik ट्वीट्स ही to level की हैं ये ज़रूर चोरी होती है	0
15241	कैसा रहेगा आज आपका दिन by दरसुरेश इन JagmargNewspaper ास on डॉसुरेशमिश	1
14830	रमेशला अरे बरो I just said what I thought even ी like Surya its not h	1
37706	तुमको शर्म नहीं आती fake video शेयर करने में अबप न्यूज़ का नाम क्यों ख़राब कर रहे हो ाबपनेवष विक	0
14465	एवमंती एक तुम्ही तोह हो समझदा भाई साहब जी हंस राज हंस को किसी ने नहीं जिताया मोदी जी को जीताया है 	0
5675	तुम जियो हजारों साल साल के दिन हो हैप्पी बर्थडे to you my son Sans	2
7835	कोलिएक sad that ु didn ‘ t come to austria maybe nect time I ‘ म वेट	1
43252	माँ से बढ़कर इस दुनिया मे कोई गुरु नहीं है माँ ओर पिता जी एक धरती है त	2
28091	Imran खान की इतनी औकात नै हे क वो पाकिस्तान को सलून में b सुपर power बना दे वो ही kr दे 	0
32244	बेज vikash राज reddy गब्बरसा कररयपुट वाओ I thought he was a brah	2
24269	मजिब्रानन साले रंडी की औलाद नमक हराम पोस्ट करने से phle research kia क्र अपनी सुवर जैसी अंकोँ का 	0
26682	तू पढ़ ले अनपढ़ किधर लिखा है ी dont like her द	0
12662	Very गुड 🇮🇳🇮🇳🇮🇳🙏🙏🙏 सभी से अनुरोध है की देश के लिए सोचे or देश के लिए करे एक सच्चे देश	2
24521	RT Mene ताऊ पहले ही कह दिया World Cup हमारा ह	2
6517	आस्था Gill launches टिकटोक वर्ल्ड Cup Anthem “ जीतेगा सारा Indi	1
5086	रत आपकधा सक्फंधा िम विकल This scene is from “ नया ज़माना “ ा super hit film With his blessings your धरम has pla	2
12935	सर राहुल गांधी ये बताये की इस चुनाव पर भरसो नहीं या दुबारा चुनाव कराने का इरादा है kyu	1
21362	This is a wonderful idea in making this World a better place to live आईटी ’ स time to take the Proud भारतीय श	2
15425	शब्बीर शब्बीर मियां थैंक यू very much for RT liking my poetry your appreciation boosts my zeal motivate me गॉड ब्लेस 	2
12346	सरदानर तुम्हारे जैसे दलाल के शो में जेक करेगा भी क्या तुमलोग एंकर थोड़ो हो Bjp spokesperson के जै	0
25806	RT एककेलेस Hindu scriptures dont even have dalits as a th वार्ना ओनली are present Out of these 	1
22076	RT “ Nails Hair Hips Heels ” just हिट MILLION views in just डेज थैंक यू थैंक यू थैंक यू ❤️❤	2
5332	सम्बित पतराग जब movies or टीवी नहीं था to रपे नहीं होते थे डकेती नहीं होती थी आप जिस संस्कृत की बात k	0
18980	RT Pakistan में कुछ ठीक न होगा कोई मोजज़ा नही होगा जैसा चल रहा है चलता rhy ग यहाँ एवं चोर हैहुकमर चोर हैं यह	0
5095	दत्तसंज ी wish nargees mother was alive then संभु संज दुट्टम्बा बाँटा country का नाम रोशन करता	1
28947	heart तरन आदर्श नही नही अब का हुआ तेरा गण्ड me लुंड घुआने आ रहा हे BC ेकी बात पूरा दिन करता रहता	0
10396	ायेगाही लगलकान Chutiye pic main बोलै Pakistan was Hindu लेल जा पनि पूरी 	1
1420	कमालऱक िफ़ ी ऍम not wrong you loved soty ना	2
6678	💕 गुड morning माय रॉकस्टर पापै गुरमीटर जी 💕 🌹 प्ल्ज़ ब्लेस्स में मोरे सेवा सुमिरन परमार्थ का 	1
42496	पुष्पेन्द हद तोह तब हो गयी जब आजतक कहता ह “ इस टाइम की बड़ी खबर मोदी की माँ आज तक पर भरोसा k	1
28052	आजतक कोई आईएएस या आईपीएस बजाए इसका ये मतलब नहीं कि वो बहुत पढ़ा लिखा है वो नेताओं के ऊँगली में 	0
27513	बीइंग भाई फेन अक्षयकु 😎😎😎😎 ये नशा नहीं करना है रे बाबा े तू ा रे ये लिस्ट को भूलजा और हेरफेर पे	1
5303	ी विश वेरी हैप्पी एंड ब्लेस्ड रमदान और रमजान मंथ तो यू थे हाउ रेस गौरिखा म M KINDS हाऊ रेस वाइफ 	2
43358	बीजेपी वालो का रुपिए जियादा हे इसीलिए दूसरे का पार्टी से मले और कुछ खरीद लेता है 	0
40994	नदियाश मेरे मुस्लिम भी इस्लाम के कितने ज्ञाता है अब मैं जान गया मुस्लिम लोग बता रहे है नमाज सज्दा क	0
1545	रत आमिर खान Im very sad to hear about वीरजी पासिंग away I had the pleasure privilege of working with वीरजी He was an amazing 	2
35140	लेकिन फर्क ये है arabs k pass tail है जिसे वो बेच कर खुद को चलाते हैं और कहि जो सिर्फ अकेला बाप बन कर ba	1
22219	नरेन्द्र दामोदर नरेंद्र मोदी जी एकक स्ट्रॉन्गे और अच्छे politian leader है सो हम मार्टडम तक उनकी सतह d	2
3918	भद्रेश das गौतमगा भाई हमें बाबरी मस्जिद नहीं चाहिए आप बना लो राम म	1
13348	Left के कार्यकत अब YouTube or फेसबुक पर अपना media channel बनाकर अपने ही मीडिया कर्मी को गाली	0
30054	RT षड्यंत कभी सफल नहीं ह	1
29927	में एक्सक्यूसे में ये आप की टिकट गिर गयी है She Thank यु भइय्या 🙂 में भैय्या मत बोलिये 😐 शी Blus	1
21858	ज़रीनाबा तो निकल ले मुल्ली कही और अगर इतनी ही जवन पाकी में चलती तो कब की तेरी जुबान बाहर खींच लेता pa	0
28470	झूठ मत बोलेन Chairman Bhutto ने हमले की हिमायत नहीं की बल क जब उससे टीवी की 	0
38770	RT SaveUnGraduateGamer Bahi का channel hack हो गया है पलज़्ज़ज़्ज़ज़ supp	1
44758	RT Kya इस बारे में कोई स्वयं संज्ञान लेगा and up के ऊर्जावान युवाओं को सही न्याय मिलेगा इस तरह के भ्रष्टा से ूप के	1
21976	Ham boys yahe थिंकिंग करता है के कास मेरे लाइफ माँ कोई गफ रहते आवर मावे उसका साथ प्यारा सा जिंदगी बिताता lo	2
620	RT Mumta बनो महात्मा Ghandhi की समाधि पे नही जायेगी क्यों वहां गांधी जी के ा	1
15656	RT की Zoya Id बंद थी unfollow कैसे हुए DaysToBHA	1
16572	Tum बी रोज़ बकवास कर रहे हो पहले साल सोये बुवै the तुम को कोनसा अपने नाम की लाज की शर्म	1
43182	RT WorldVictoriousSaint अवश्य देखिये जगत गुरु संत रामपाल जी महाराज जी की सतसंग शम से sadhna टी व् पर	2
16241	RT لیلۃالقد Insaan की कोशिश सिर्फ हलाल और हराम को जानना होने चाहिए किओ रिज़्क़ देने का berra तो खुद अल्लाह ने उठाया 	1
34794	ीैंसरक सर आज आपका byjus wali ाद देखि आपको एक Tamil film में villain wale लुक में देखना चाहते है माय गॉड हिट होगी फि	1
11614	RT Ammi जी this will be the first Eid without you Im still unable to believe that you are no more 😭 पेर अमिअलला 	1
35143	RT मलरजेस एक ये बेचारा Brahman swasthy karno से जूझ रहा और मोदी जी इसे मिनिस्टर बनके मरेंगे पार्रिकर 	0
37503	गुड Night Pakistan 🇵🇰 मेरी इबादत का टाइम होगयेह मीन्स सोने का Ramazan mae सोना बी एक इबादत है 😇	2
4492	The wellknown Music director Gopi Sunder is celebrating his Birthday today Wishing a very हैप्पी बर्थडे मई 	1
44905	good नाईट मेरे मौला राहबर साई गुरमीटर जी सब ते मेहर करना सब दिया झोलिया खुशियों से भर de	2
18964	RT A very हैप्पी बर्थडे तो one of our founder members with the most charming personality Kishan पुरोहित किशुउ 	2
5291	RT State of Pakistan is नो बानाना Republic the way बिलवाल Maryam Safdar still supporting well known traito	0
13339	रत गौप्रेम काका गोद से नीचे उतरो न 😣 मोदी जी ki swearing ceremony देखने जाना	2
34657	RT स्नेहा SK प्रियसक अनिरुद्ध दवे यरररर दी क्या डीएम में भी शामे thing यह भी शामे thing Fine ठीक है ंद thanks for य	1
18493	रोषनीति सही कहा आपने पर देखो इनको कितनी नफ़रत है इनके दिल में इंडिया के लिए हम	0
39560	मोदी जी ने भारी बहुमत से जीत हासिल Ki VerdictWithN	1
23889	सुधीरच सर क्यों प्रधानम पद की गरिमा का अपमान कर रहे ह जो व्यक्ति देश क दुश्मन का साथ खड़ा 	0
2198	RT लब्बललित लव ु बहुत सारा स्वीटू प	2
30575	Indian Ye इंसान ः ही नही तो इनसे उम्मीद भी इंसानों वाली नही कर स	0
37463	अगर ये मोदीजी को कुछ भी नहीं समझता तो जनता को तो पाँव की जूती समझता ह	1
28465	Democracy is in सेल तो फिर चोर कोण हा भाई जो TMC log BJP mn शामिल होरे है जिस को तुम गाली देते t	0
3682	आयुष्मान नरेन्द्र जब इतनी फट रही तो मुँह क्यों मारने आ जाते हो दूसरे ट्वीट देख के 😂😂🙏 क्या	1
3390	truths फौज मुल्क नहीं चला सकती हो सुब से मज़बूत ऑफ़ मुनज़ाम हा बूत ये हराम खोर चोर जाहिल बे ईमान Sia	0
15237	Daish नै मोदी को स्वीकार नहीं किया यह BJP or congarais कई बर्हिमान समान्तव पूंजीवाद की	0
27945	RT kisi का िहलाक देखना हो तो इस का mobile chargng सय हटा कर अपना लगा लू ढूढ़ का ढूढ़ पानी का पानी हो जाये 	1
42597	आजतक कन्हैया हिंदुस्ता के टुकड़े करने का सोचोगे तो इससे भी बड़ा तमचा तुम्हे मिलेगा ये तो su	0
28736	तू ही क्र ले bc तूने फिर EVM क रंडी रोना शुरू कर दिया बेटा जो तू कहे वो सही नहीं होता वैसे जनमत 	0
20268	good morning पिता जी thanks for the new day pls bless में सेवा सुमरिन and परमारथ बक्सो 	2
6186	शुक्र है उस पर यह रेफेरेंस नहीं है क वो चोर डाकू नहीं है यूथिया सिर्फ अससा जाट की च	1
30428	तमाम बीजेपी suppoter BJPTelangana BJP को नया Government मुबारक	2
11717	Teri ोकत गद्दारो क talue चाटने की ही	0
7925	बजरंग बाली बजरंग बाली दुकालू यादव CG SONG ऑडियो सांग लार्ड हनु	1
18907	राहुलगान Agar BJP walay dalals y bolty h Rahul Gandhi he congress president bne rhe ताकि उनको फायदा हो 	1
1056	Molc member क्या होता है re 😂 BC पहले लिखना सीख ले बद में पायल रोहतगी को ज्ञान देना 😂 ये स्पाई pel	0
21146	RT ेछेशु The killings this morning at मिले बामेन्डा As reported the military opens fire indiscriminately in their quest to elimi	1
17631	पहले इसके नाना ने नूलक tora or अब ये मुल्क तोरने की bkws क्र रहा जब पैसा कहते हैं तू sb थक जब पकरे 	0
34719	RT तू कौन है ये और बताने की जरुरत नहीं है तेरे मै कितनी हिम्मत है ये भी बताने की जरु	2
779	मरयमनस तुम लोग बेगैरत kmaqal or iqtadar परास्त हो चुकी हो बभुट्टोज़ मर्यमेंस यहा चोर	1
23624	Best option niyen ावा निय	2
24311	Om Pahle दम भर कुतो सेल	0
17177	ये सेल खान्स की बहत चत ते है Humesa predict करते है but last में लाशें बिछ जाती	0
7730	RT Thanks to body positivity God Andy Ruiz ी ’ म गोंना eat a second dinner and go pick a bar fight Thank यु Andy on बेह	2
22643	अस्सलाम ो अलैकुम वेरी गुड Morning to everyone Have a wonderful day and stay Blessed with Neya Pakistan Tha	2
9089	ये group suicide क्यों नहीं मनाते	1
44142	RT Beast सुपरडी बस inke फ़ांस है वह बस अजयदेवग की इतनी भी औकाद नहीं कि उसमें नाम	0
21053	हमदा नजर And there ’ s nothing OIC can दो ित ’ s better the org dissolved as it has not served it ’ s purpose Cannot bite at 	1
27555	com सरे कांग्रेस की यही कहानी है पावर में आते ही लूट चोरी शुरू जस्ट pathetic Human के नाम पे क	0
